 t,px,py,pz,vx,vy,vz
 3.4698750000000000E+07, 3.8559438780730211E+01,-1.5156980534415105E+01,-1.0725547206907132E+01, 2.0398162379932052E-02,-8.0181288915692501E-03,-5.6738754623537916E-03
 3.5064000000000000E+07, 4.3671703045053334E+01,-2.8722755146833681E+00,-1.3087050047018806E+01, 1.6322160834713214E-02,-1.0735038856603705E-03,-4.8912435473151853E-03
 3.5429250000000000E+07, 4.4568590681723776E+01, 8.9441448790123559E+00,-1.4131495196778529E+01, 1.0125590135500823E-02, 2.0320307142795866E-03,-3.2105508874224883E-03
 3.5794500000000000E+07, 4.2508280036457776E+01, 1.9081590588984266E+01,-1.4156004435777811E+01, 4.8896371586967429E-03, 2.1949148333198572E-03,-1.6283351207926934E-03
 3.6159750000000000E+07, 3.8750605704805636E+01, 2.6970477987166774E+01,-1.3508228842617994E+01, 7.1837719075569430E-04, 4.9999157064418173E-04,-2.5042198209669582E-04
 3.6525000000000000E+07, 3.4363501839129235E+01, 3.2732952171511116E+01,-1.2526964842732740E+01,-2.5292948786256315E-03,-2.4092797258347966E-03, 9.2203606517682346E-04
 3.6890250000000000E+07, 2.9864577802712255E+01, 3.6778523451047214E+01,-1.1404534937397576E+01,-4.2750854077217119E-03,-5.2648100355479734E-03, 1.6325481382928823E-03
 3.7255500000000000E+07, 2.5402697852007886E+01, 3.9695358417308377E+01,-1.0215553244267468E+01,-5.0692578566619408E-03,-7.9214423878228666E-03, 2.0385737706027952E-03
 3.7620750000000000E+07, 2.1171302417835353E+01, 4.1699228705170889E+01,-9.0384939164438141E+00,-5.5683337529968688E-03,-1.0967451037746767E-02, 2.3772439577827752E-03
 3.7986000000000000E+07, 1.6918804472343091E+01, 4.3040420946225090E+01,-7.8143735227954290E+00,-5.4598614009453254E-03,-1.3889559004531041E-02, 2.5217737127599276E-03
 3.8351250000000000E+07, 1.2364761900747052E+01, 4.3855123781690018E+01,-6.4574134791539093E+00,-4.5744612860365540E-03,-1.6224620218652279E-02, 2.3889815433110347E-03
 3.8716500000000000E+07, 7.3704046634877596E+00, 4.4099548770904789E+01,-4.9244418079863621E+00,-3.1873604651664069E-03,-1.9071023193663370E-02, 2.1295942147579170E-03
 3.9081750000000000E+07, 1.1993439958851282E+00, 4.3388580192976931E+01,-2.9814804887365214E+00,-6.2031342379496553E-04,-2.2441033452829121E-02, 1.5420533027149747E-03
 3.9447000000000000E+07,-6.2630839437707211E+00, 4.1043745977853462E+01,-5.4393341130456685E-01, 3.7310853557894572E-03,-2.4450848965072967E-02, 3.2403557155921263E-04
 3.9812250000000000E+07,-1.4683456804953352E+01, 3.6026218687288747E+01, 2.3466609711218243E+00, 9.9844331291974314E-03,-2.4497049717865812E-02,-1.5956787188667590E-03
 4.0177500000000000E+07,-2.3156925768144895E+01, 2.6785216043773517E+01, 5.4962588082918451E+00, 1.7564021184565744E-02,-2.0315999918831044E-02,-4.1687919679516058E-03
 4.0542750000000000E+07,-2.8979353099173959E+01, 1.2440348941284809E+01, 8.1304955478376950E+00, 2.0373555113229150E-02,-8.7460245891511149E-03,-5.7160385387090363E-03
 4.0908000000000000E+07,-2.8120857708866577E+01,-6.1294265122688794E+00, 8.9520800195673988E+00, 9.4015555519738076E-03, 2.0492313731478849E-03,-2.9929200055352763E-03
 4.1273250000000000E+07,-1.7799735925924463E+01,-2.3149563095228753E+01, 6.7712554580879569E+00,-4.7899660908498022E-03,-6.2296217598730840E-03, 1.8221665855999731E-03
 4.1638500000000000E+07,-8.9646903360435448E-01,-3.2242079798283818E+01, 2.1051227787007867E+00,-6.1605021004554718E-04,-2.2156638196611924E-02, 1.4466326012133488E-03
 4.2003750000000000E+07, 1.6525426960899086E+01,-3.1926810901540936E+01,-3.2547662700493722E+00, 1.2367549689798540E-02,-2.3893871014399895E-02,-2.4358513500897664E-03
 4.2369000000000000E+07, 3.0184042404637761E+01,-2.5015418802470251E+01,-7.8366934904510588E+00, 1.9237679159861232E-02,-1.5943477501129562E-02,-4.9946853712445859E-03
 4.2734250000000000E+07, 3.9009682806848815E+01,-1.5085297015397749E+01,-1.1105625171545423E+01, 1.9724365912267477E-02,-7.6275400571752944E-03,-5.6153087850689216E-03
 4.3099500000000000E+07, 4.3526567581796783E+01,-4.7833817184129641E+00,-1.3068415307443598E+01, 1.6723156313116709E-02,-1.8378026255343580E-03,-5.0209599353408241E-03
 4.3464750000000000E+07, 4.5011746057145359E+01, 4.7118279201675115E+00,-1.4046238056870479E+01, 1.1874986998598050E-02, 1.2430732018390192E-03,-3.7056748274725440E-03
 4.3830000000000000E+07, 4.4518340732489023E+01, 1.2518693161148008E+01,-1.4321513603665249E+01, 7.5891944731772722E-03, 2.1341046271441916E-03,-2.4414376209926777E-03
 4.4195250000000000E+07, 4.2989792951682141E+01, 1.8723266649633135E+01,-1.4183254858220200E+01, 4.5355517344962525E-03, 1.9753606309205677E-03,-1.4963758082134680E-03
 4.4560500000000000E+07, 4.1018112153839574E+01, 2.3573641149843386E+01,-1.3829278964819990E+01, 1.7089426748500781E-03, 9.8215152397739436E-04,-5.7617095825252744E-04
 4.4925750000000000E+07, 3.8716714965273532E+01, 2.7494064475455868E+01,-1.3329230502440598E+01,-6.9865856494248971E-04,-4.9614136034236171E-04, 2.4053128120440003E-04
