 t,a,e,inc,omega,varpi,f
 5.0000000000000000E+03,-1.5742804526298591E-03, 1.9173897458755961E+04, 3.0625160552395159E-02, 2.3515555002449089E+00, 2.7941538202541332E+00, 5.1336490089672018E-02
 5.1000000000000000E+03,-1.4490066788847295E-03, 1.9985870206888059E+04, 3.0626454213725951E-02, 2.3514884011073027E+00, 3.1356147110843091E-01, 2.1782027593378705E-03
 5.2000000000000000E+03,-1.6463502951128838E-03, 1.8753008712589068E+04, 3.0655724339356576E-02, 2.3516112947887149E+00, 4.1789394605140862E+00, 1.2307394806761801E-02
 5.3000000000000000E+03,-1.4746909568812410E-03, 1.9815998717115959E+04, 3.0711316983897185E-02, 2.3536432055196821E+00, 1.7790945852934679E+00, 4.7412359036301789E-02
 5.4000000000000000E+03,-1.5380045066937438E-03, 1.9402981106865656E+04, 3.0704761777768392E-02, 2.3536766127300868E+00,-7.1529929762077371E-01,-1.5224131388310658E-02
 5.5000000000000000E+03,-1.6128715318859475E-03, 1.8946971949761566E+04, 3.0701052604234946E-02, 2.3536254432312509E+00, 3.1947501626807169E+00, 4.3176266914745562E-02
 5.6000000000000000E+03,-1.4359231282899862E-03, 2.0081067387736377E+04, 3.0703573948235637E-02, 2.3535861734992785E+00, 7.3393457573195309E-01, 1.6458801980151479E-02
 5.7000000000000000E+03,-1.6305078196859652E-03, 1.8851059788319832E+04, 3.0777857367310989E-02, 2.3545499493801447E+00, 4.5693013764509729E+00,-1.8249563252876547E-04
 5.8000000000000000E+03,-1.5143331811954893E-03, 1.9562367890043919E+04, 3.0865363833347748E-02, 2.3566831569334683E+00, 2.1829609960191227E+00, 5.2568903136696613E-02
 5.9000000000000000E+03,-1.4982152095743997E-03, 1.9666755705772757E+04, 3.0861096594370873E-02, 2.3566607680693457E+00,-3.1836369894903260E-01,-1.1549675116473130E-02
 6.0000000000000000E+03,-1.6376513178614678E-03, 1.8810710222926911E+04, 3.0858407040281217E-02, 2.3565870339276040E+00, 3.5732842569555561E+00, 3.1825529240181998E-02
 6.1000000000000000E+03,-1.4415469720106633E-03, 2.0050417553532545E+04, 3.0861986508651556E-02, 2.3565956775884827E+00, 1.1329200669183923E+00, 3.0212417611311344E-02
 6.2000000000000000E+03,-1.6032206508729524E-03, 1.9025258016879914E+04, 3.1070006311349898E-02, 2.3608178155783190E+00, 4.9389154867158531E+00,-8.6407364914856191E-03
 6.3000000000000000E+03,-1.5551079954983502E-03, 1.9318595231140014E+04, 3.1202162200133270E-02, 2.3629824485229673E+00, 2.5524060766667631E+00, 5.1889856757140848E-02
 6.4000000000000000E+03,-1.4708109467312512E-03, 1.9864106042115556E+04, 3.1198971887561783E-02, 2.3629394345267292E+00, 5.0674201779333128E-02,-3.5507423423617370E-03
 6.5000000000000000E+03,-1.6466557930513858E-03, 1.8773469999269775E+04, 3.1197025458617852E-02, 2.3628545436986945E+00, 3.9150775374363906E+00, 2.0252588698823914E-02
 6.6000000000000000E+03,-1.4615015173340990E-03, 1.9928853549080137E+04, 3.1201727175855183E-02, 2.3628965113861211E+00, 1.4879805393680612E+00, 4.0350956591527321E-02
 6.7000000000000000E+03,-1.5736690013708320E-03, 1.9225586056578904E+04, 3.1648389493995566E-02, 2.3733823984170948E+00, 5.2684626367414413E+00,-1.2194323244921737E-02
 6.8000000000000000E+03,-1.5887094879203903E-03, 1.9134230986781706E+04, 3.1802560793783401E-02, 2.3756881023814249E+00, 2.8692870941010695E+00, 4.7272564366501686E-02
