 t,px,py,pz,vx,vy,vz
 3.5000000000000000E+03, 4.2026962566744473E+01,-4.8296779151569487E+00,-1.1657547568550154E+01, 2.6187735531484152E-01, 8.4232292080378379E-01,-1.6499652589683333E-01
 3.6000000000000000E+03,-2.5872663408255256E+00, 4.4313002526658209E+01,-3.9420330394752328E+00,-8.1598406948956159E-01,-1.9586151593629750E-01, 2.5699994638893892E-01
 3.7000000000000000E+03, 5.9425738216149417E+00,-3.2156265868428541E+01, 1.6836217883729319E+00, 1.1454143737255242E+00,-2.8262050447449526E-02,-3.2866286364248248E-01
 3.8000000000000000E+03, 3.2798046237089608E+01, 3.3983487056512772E+01,-1.3094476817086084E+01,-5.3287825704126335E-01, 5.6565939697160716E-01, 9.4423050128695993E-02
 3.9000000000000000E+03,-3.1157419736758207E+01, 6.8497455428376091E+00, 8.2977341627619499E+00,-2.4267290335406359E-02,-1.1714317987342193E+00, 1.3099921867317571E-01
 4.0000000000000000E+03, 4.2616429131563251E+01,-2.8094134055912141E+00,-1.2043246504407035E+01, 2.1457973304353942E-01, 8.4627006820819251E-01,-1.5169271150693672E-01
 4.1000000000000000E+03,-4.4965512088057382E+00, 4.3749870397237736E+01,-3.3278378791118892E+00,-8.1312913229487549E-01,-2.4321987470910766E-01, 2.6119819593238541E-01
 4.2000000000000000E+03, 8.6856542380063093E+00,-3.2100127203374072E+01, 8.8195221031892146E-01, 1.1267423235503884E+00, 5.7276644953694722E-02,-3.3234191749509351E-01
 4.3000000000000000E+03, 3.1552053296088062E+01, 3.5229225320070277E+01,-1.2864804367819906E+01,-5.5813932165077729E-01, 5.3878630576762476E-01, 1.0463816528299971E-01
 4.4000000000000000E+03,-3.1059527596796830E+01, 4.0313236581624823E+00, 8.5686952896915525E+00, 5.7904015826249537E-02,-1.1880269792981757E+00, 1.0890438726365709E-01
 4.5000000000000000E+03, 4.3066069316551129E+01,-8.7130760254547668E-01,-1.2379913480314990E+01, 1.7015650695649406E-01, 8.4798906676785557E-01,-1.3898086813741006E-01
 4.6000000000000000E+03,-6.3527721516265032E+00, 4.3078291330955615E+01,-2.7172611716891928E+00,-8.0837032181522728E-01,-2.9033215538149132E-01, 2.6481957479368257E-01
 4.7000000000000000E+03, 1.1329977617099225E+01,-3.1847698477921139E+01, 8.7670791835280593E-02, 1.1024031614704362E+00, 1.3728457751013320E-01,-3.3379659947710810E-01
 4.8000000000000000E+03, 3.0229182277313434E+01, 3.6403651488828899E+01,-1.2604863786370730E+01,-5.8274955037490894E-01, 5.1100252280910796E-01, 1.1476329720906978E-01
 4.9000000000000000E+03,-3.0749149927183698E+01, 1.1155772619025288E+00, 8.7883328833184162E+00, 1.4549824769760955E-01,-1.1976327535237676E+00, 8.4481876312837392E-02
 5.0000000000000000E+03, 4.3411549962412693E+01, 1.1313574625661944E+00,-1.2693292644346647E+01, 1.2514890662626704E-01, 8.4785009797221800E-01,-1.2589132151687346E-01
 5.1000000000000000E+03,-8.2953696344231975E+00, 4.2241719248374537E+01,-2.0636232812440505E+00,-8.0102468968405049E-01,-3.4087999337822106E-01, 2.6805105314424443E-01
 5.2000000000000000E+03, 1.4057300097061157E+01,-3.1374632515376668E+01,-7.5488676817020739E-01, 1.0710580347738341E+00, 2.1729467989220205E-01,-3.3322177451725465E-01
 5.3000000000000000E+03, 2.8708039297711579E+01, 3.7594374381971683E+01,-1.2288321157058324E+01,-6.0863851671568980E-01, 4.7981288596766269E-01, 1.2562326208930022E-01
 5.4000000000000000E+03,-3.0151055265258911E+01,-2.1209378769987342E+00, 8.9583458903903264E+00, 2.4566244974237850E-01,-1.1985112073471924E+00, 5.5460293647960908E-02
 5.5000000000000000E+03, 4.3653894034361436E+01, 3.3728938426144381E+00,-1.3002047735698511E+01, 7.5733151049266104E-02, 8.4559360248832538E-01,-1.1127857255324480E-01
 5.6000000000000000E+03,-1.0495709871756302E+01, 4.1122209317579994E+01,-1.3043216665690573E+00,-7.8936631295477988E-01,-3.9983616661655530E-01, 2.7091250084932311E-01
 5.7000000000000000E+03, 1.7082220098354632E+01,-3.0579132236796728E+01,-1.7198432098020913E+00, 1.0290271573309431E+00, 3.0318172856489767E-01,-3.3016816486671446E-01
 5.8000000000000000E+03, 2.6783923753787484E+01, 3.8893675605865276E+01,-1.1864422591603283E+01,-6.3830074418952520E-01, 4.4120134139219391E-01, 1.3838943958597236E-01
 5.9000000000000000E+03,-2.9059923008134223E+01,-6.0140394250100506E+00, 9.0543853792090285E+00, 3.6983861985107797E-01,-1.1844397751828133E+00, 1.7823139265919233E-02
 6.0000000000000000E+03, 4.3742798861023175E+01, 6.1278674320503903E+00,-1.3320529021447310E+01, 1.6161756253112568E-02, 8.3998518076425122E-01,-9.3318485997935949E-02
 6.1000000000000000E+03,-1.3223688447285596E+01, 3.9461038334395461E+01,-3.3248222950735773E-01,-7.6913018760778318E-01,-4.7580755804753355E-01, 2.7306135021021527E-01
 6.2000000000000000E+03, 2.0721446695959759E+01,-2.9206775945523141E+01,-2.9294633047748935E+00, 9.6812947741493649E-01, 4.0268406386972477E-01,-3.2304622617614048E-01
 6.3000000000000000E+03, 2.4072403046587649E+01, 4.0409101705895836E+01,-1.1228938216866814E+01,-6.7532702404436595E-01, 3.8751411819378212E-01, 1.5495924923935650E-01
 6.4000000000000000E+03,-2.6966899418059068E+01,-1.1077916763262744E+01, 8.9815226908316745E+00, 5.3619489993443037E-01,-1.1376355372668008E+00,-3.5701435390558874E-02
 6.5000000000000000E+03, 4.3507587449102168E+01, 9.8561934536703664E+00,-1.3646961924777873E+01,-6.2882994305463749E-02, 8.2741339745544529E-01,-6.8839558218096050E-02
 6.6000000000000000E+03,-1.6887402314383731E+01, 3.6683244739037640E+01, 1.0346988413566900E+00,-7.2931107094998127E-01,-5.8400563647403092E-01, 2.7284338231823640E-01
 6.7000000000000000E+03, 2.5385355018049303E+01,-2.6711492280837838E+01,-4.5635581126774021E+00, 8.7234943274045862E-01, 5.2309088839088480E-01,-3.0783144621933828E-01
 6.8000000000000000E+03, 1.9998463272257695E+01, 4.2172032212100014E+01,-1.0212033241025944E+01,-7.2236481337597835E-01, 3.0587621685407779E-01, 1.7746717082867292E-01
 6.9000000000000000E+03,-2.2847044664632762E+01,-1.7655063296139399E+01, 8.4726170968912928E+00, 7.5631501343106022E-01,-1.0166904936079040E+00,-1.1292953491551432E-01
 7.0000000000000000E+03, 4.2561361810957187E+01, 1.5009717019983290E+01,-1.3912564691604850E+01,-1.6990611766714603E-01, 7.9957370775454073E-01,-3.4400589119506289E-02
 7.1000000000000000E+03,-2.1646755575826109E+01, 3.1843877250347361E+01, 2.9452365257891513E+00,-6.4633628036161428E-01,-7.3892645348168740E-01, 2.6476532461829855E-01
 7.2000000000000000E+03, 3.1050014120249710E+01,-2.2309009125418783E+01,-6.6856040835886619E+00, 7.2484007230617498E-01, 6.5604226100504692E-01,-2.7867053748463538E-01
 7.3000000000000000E+03, 1.4061283407583710E+01, 4.3849487957729906E+01,-8.6415686435646109E+00,-7.7485803037306789E-01, 1.8246868214792419E-01, 2.0582380422991142E-01
 7.4000000000000000E+03,-1.5455086810603106E+01,-2.4908516758601550E+01, 7.0753694207789319E+00, 9.9214660113401032E-01,-7.6547427717630823E-01,-2.0820609946099058E-01
 7.5000000000000000E+03, 4.0325356810702488E+01, 2.1515160231810626E+01,-1.3937812412666654E+01,-3.0237006773124669E-01, 7.4488741107942402E-01, 1.0224827571024084E-02
 7.6000000000000000E+03,-2.6724834334007944E+01, 2.3996319889905603E+01, 5.2572888398600410E+00,-4.8366254031289357E-01,-9.3293416806730944E-01, 2.3739905973824918E-01
 7.7000000000000000E+03, 3.6730771814401301E+01,-1.5551450732386860E+01,-9.0457338853072748E+00, 5.2724297866852676E-01, 7.7085824925370494E-01,-2.3305858835225138E-01
 7.8000000000000000E+03, 6.2676284082675933E+00, 4.4588259586749004E+01,-6.4436135018486098E+00,-8.1736432860042230E-01, 1.1376475613043155E-02, 2.3603541083697310E-01
 7.9000000000000000E+03,-4.5749139296253274E+00,-3.0473044709293514E+01, 4.4883782959148197E+00, 1.1411341568150029E+00,-3.8097725230096863E-01,-2.9166081223145812E-01
 8.0000000000000000E+03, 3.6328683530455500E+01, 2.8570359883991486E+01,-1.3506525216615648E+01,-4.4467849326336512E-01, 6.5546601818551220E-01, 6.1066040299119627E-02
 8.1000000000000000E+03,-3.0297143957427792E+01, 1.2876790624653491E+01, 7.4574538281292044E+00,-2.0596830979499439E-01,-1.1176065939833364E+00, 1.7570084383015558E-01
 8.2000000000000000E+03, 4.1037251397376878E+01,-6.8498158796732138E+00,-1.1201903148444018E+01, 3.0353128503433990E-01, 8.3875687616573957E-01,-1.7504739641333036E-01
 8.3000000000000000E+03,-2.7693303203038830E+00, 4.3369556624031091E+01,-3.6879288985418164E+00,-8.2868535107541241E-01,-2.0294903932765032E-01, 2.6157046438086257E-01
 8.4000000000000000E+03, 8.1618077877330535E+00,-3.2093117229702017E+01, 9.5475914979872367E-01, 1.1265579160913310E+00, 4.2619228800590991E-02,-3.3142652841755560E-01
 8.5000000000000000E+03, 3.0473712742955680E+01, 3.5111746939657280E+01,-1.2482397415846469E+01,-5.7897489005665836E-01, 5.3075029632503634E-01, 1.1308992154777747E-01
 8.6000000000000000E+03,-3.0228480387842691E+01,-6.2980649609344108E-01, 8.8400750146760991E+00, 1.9195515412856368E-01,-1.2034524919814076E+00, 6.8926633295310513E-02
 8.7000000000000000E+03, 4.3097839766648086E+01, 2.8674145288707518E+00,-1.2808499465057702E+01, 7.9541912908828311E-02, 8.5202372475672650E-01,-1.1131834838212315E-01
 8.8000000000000000E+03,-1.2139690477338608E+01, 3.9424017224746542E+01,-5.5526146320606662E-01,-7.8683330329747569E-01,-4.5095328429148196E-01, 2.7510586425630718E-01
 8.9000000000000000E+03, 2.0415737161074237E+01,-2.9246821985698404E+01,-2.9005667580325061E+00, 9.6953054753317269E-01, 3.9871820107716577E-01,-3.2273677181285271E-01
 9.0000000000000000E+03, 2.2953015240989973E+01, 4.0293804256217150E+01,-1.0833566062339752E+01,-6.9311380090734764E-01, 3.7327752696488842E-01, 1.6259635578407788E-01
 9.1000000000000000E+03,-2.5008476325870078E+01,-1.4392912909843405E+01, 8.7501423217450238E+00, 6.4481475991429726E-01,-1.0881466065653218E+00,-7.4597562820740426E-02
 9.2000000000000000E+03, 4.2685487250826526E+01, 1.2712185271491647E+01,-1.3708770534510601E+01,-1.2978922356239542E-01, 8.1618578532361752E-01,-4.6771739265642862E-02
 9.3000000000000000E+03,-2.0783961378083042E+01, 3.2314594261903629E+01, 2.6929730948582296E+00,-6.6763312046013068E-01,-7.1773134334003941E-01, 2.6808996247891731E-01
 9.4000000000000000E+03, 3.0522863448615549E+01,-2.2819004047356874E+01,-6.5027282000402788E+00, 7.3736819828023048E-01, 6.4435164527638245E-01,-2.8074279866332091E-01
 9.5000000000000000E+03, 1.4136917385320027E+01, 4.3514490896933253E+01,-8.6051738961963107E+00,-7.7838868347930878E-01, 1.8551231510631144E-01, 2.0682724680700659E-01
